productId,sku,name,categoryId,ok,enriched,missingCount,missingIds,issueCodes,blockHints
"cmnwf0mnf0bpnvs4wm1nr9zou","28494","Lanterna Traseira Direita Ford Fiesta Sedan 2003 Direito/passageiro Vermelho","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0nfe0bprvs4wduxexk5q","28569","Painel Instrumentos Fiat Palio 2005 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0ozo0bpzvs4wjbnoeizt","28547","Painel Instrumentos Painel Citroen C3 2014 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0prr0bq3vs4w2risfssw","28548","Painel De Instrumento Ford Ka 2015 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0qjo0bq7vs4wj9hds1m8","28549","Painel De Instrumento Honda Fit 2010 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0vce0bqvvs4wusneot7a","28534","Lanterna Traseira Direita Volkswagen Gol G5 2008 Direito/passageiro Vermelho","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0z8e0brfvs4w2a2qte8c","28531","Painel Instrumento Peugeot 206 2010 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf100d0brjvs4w935cefnh","28554","Mini Frente Volkswagen Saveiro Extreme Robust 2025 2026","MLB194739","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf10sa0brnvs4wc7mqc15z","28570","Painel De Instrumento Fiat Palio 2009 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf11ka0brrvs4w44u5b109","28533","Painel Instrumentos Peugeot 207 1.4 2013 Preto","MLB456392","no","1","2","PART_NUMBER|VEHICLE_TYPE","missing_attribute|missing_attribute","Preencha o Part Number da peça antes de publicar. || Preencha o campo Tipo de veículo antes de publicar."
"cmnwf1bt50bt3vs4ws9llwaik","28659","Painel De Instrumento Fiat Argo 2018 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0s7r0bqfvs4wyfy8dx9j","28535","Painel Instrumentos Renault Sandero Logan 2009 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0szz0bqjvs4w0j63rn2p","28568","Painel Instrumentos Chevrolet Onix 2020 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0ts50bqnvs4w6af078xo","28525","Painel Instrumento Fiat Cronos Argo 1.0 3cc 2018","MLB459460","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0ukb0bqrvs4w4fy1s3p2","28550","Painel De Instrumento Hyundai Hb20 2014 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0w4j0bqzvs4w6i7jig29","28572","Painel Instrumentos Renault Sandero Stepway 2011 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0wwg0br3vs4w2b024bdf","28532","Lanterna Traseira Direita Volkswagen Fox 2006 Direito/passageiro Vermelho","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0xoj0br7vs4wu5r6j59y","28537","Painel Instrumentos Jeep Renegade 2015 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf0ygi0brbvs4w5kwqddn3","28556","Porta Direita Volkswagen Extreme Robust Saveiro 2025 2026 Dianteira Direita Cinza","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf12cg0brvvs4wvnns4va3","28552","Tampa Traseira Volkswagen Saveiro Extreme Robust 2025 2026 Cinza","MLB457372","no","1","2","PART_NUMBER|VEHICLE_TYPE","missing_attribute|missing_attribute","Preencha o Part Number da peça antes de publicar. || Preencha o campo Tipo de veículo antes de publicar."
"cmnwf138p0brzvs4wgxns9jz3","28498","Limitador Porta Dianteira Direita Volkswagen Gol Voyage G5","MLB194800","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf140u0bs3vs4wlnok17ih","28500","Maçaneta Interna Dianteira Direita Fiat Palio Bbb 2009 Cinza Dianteira","MLB428983","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf14t10bs7vs4w63qa5662","28505","Suporte Caixa Bateria Volkswagen Fox 1.0 2006","MLB455981","yes","2","0","","",""
"cmnwf15l80bsbvs4whcuxrxjm","28660","Reservatório Água Radiador Citroen C3","MLB193531","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf16dh0bsfvs4w2x6gvui2","28495","Retrovisor Manual Direito Volkswagen Gol Voyage G5 2009","MLB63846","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf175j0bsjvs4wfoqyynkx","28524","Painel Instrumentos Honda Fit 2004 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf17xo0bsnvs4w5iyzf1ev","28530","Painel Instrumentos Renault Kwid 2017 2020 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf18pq0bsrvs4wxn1pdpz5","28521","Lanterna Traseira Direita Volkswagen Fox 2015 Direito/passageiro Vermelho","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1aa00bsvvs4wfbvcjqms","28662","Bucha Suporte Tensor Morcego Esquerdo Chevrolet Agile 2010","MLB456206","no","1","2","PART_NUMBER|VEHICLE_TYPE","missing_attribute|missing_attribute","Preencha o Part Number da peça antes de publicar. || Preencha o campo Tipo de veículo antes de publicar."
"cmnwf1b1r0bszvs4wmrif3xom","28504","Reservatorio Oleo Freio Chevrolet Vectra 2004","MLB191704","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1ev50btjvs4wfxvcegzu","28509","Lanterna Tampa Traseira Esquerda Honda City 2018 Esquerdo/motorista Vermelho","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1ckp0bt7vs4wfiw0tc3a","28501","Lanterna Traseira Direita Fiat Palio 2010 Direito/passageiro Vermelho","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1dc30btbvs4wdpc1t1n6","28502","Fechadura Dianteira Direita Chevrolet Vectra 2006","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1e3m0btfvs4whwp5nfhe","28506","Lanterna Traseira Esquerda Peugeot 208 Hatch 2013 Esquerdo/motorista Vermelho","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1fmc0btnvs4wt7ua7tgd","28519","Lanterna Traseira Esquerda Chevrolet Corsa 2000 Esquerdo/motorista Vermelho","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1ge10btrvs4wwpbotzho","28511","Lanterna Traseira Esquerda Hyundai Hb20 Hatch 2013 Esquerdo/motorista Vermelho","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1h5o0btvvs4wf8llelzw","28503","Suporte Bateria Chery Tiggo 5x Pro 2021 1.5 Turbo","MLB455981","yes","2","0","","",""
"cmnwf1hx50btzvs4wdrofdhs7","28663","Botao Vidro Eletrico Dianteiro Direito Chevrolet Onix 2017","MLB115598","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1ioi0bu3vs4we3vgq9ik","28496","Moldura Interna Retrovisor Direito Volkswagen Gol G5 2011 Preto","MLB191716","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1jg10bu7vs4wogtzpnf2","28650","Manivela Vidro Fiat Palio 2003 Preto","MLB428984","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf3et20c3vvs4w8rlhq2pf","28724","Polia Comando Válvula Volkswagen Gol 1.6 Ap 1987 1989","MLB194051","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf3fko0c3zvs4wd0bi5is0","28697","Tampa Reservatório Água Radiador Volkswagen Fox 2009","MLB193785","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf3gce0c43vs4ws6ngrq9u","28731","Portinhola Volkswagen Gol G3 2002 Cinza 2002","MLB188061","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1k7p0bubvs4wwkk671us","28611","Painel De Instrumento Volvo S60 2011 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1kze0bufvs4wddgu1e3v","28607","Painel Instrumentos Toyota Corolla 2003 2005 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf3a370c37vs4wnfq9eguc","28740","Moldura Trilho Banco Dianteiro Esquerdo Volkswagen Gol G2 Cinza","MLB46723","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf3av00c3bvs4w84cggack","28743","Motor Esguicho Partida Frio Chevrolet Montana Agile 2011","MLB193147","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf454e0c7nvs4wiknnwxs0","28736","Break Light Luz Freio Ford Fiesta 2003","MLB191728","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1ngc0burvs4w8tz6is81","28645","Buzina Caracol Peugeot 206 2001","MLB2221","no","2","2","PART_NUMBER|MOUNT_TYPE","missing_attribute|missing_attribute","Preencha o Part Number da peça antes de publicar. || Preencha o campo Tipo de montagem antes de publicar."
"cmnwf1o930buvvs4waz67v6tv","28629","Painel De Instrumento Nissan March 2015 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1p0i0buzvs4wigjfkdks","28605","Painel Instrumentos Chevrolet Onix Prisma 2012 2015 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1ps10bv3vs4wbgp5edk0","28628","Painel De Instrumento Honda Fit 2011 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf22480bwvvs4worqp9fhc","28651","Painel De Instrumento Honda Fit 2008","MLB459460","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf22vn0bwzvs4whml4esce","28588","Painel De Instrumento Citroën C3 2015 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf23n30bx3vs4w2znh837k","28594","Painel Instrumentos Renault Logan Sandero 2010 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf24er0bx7vs4wk8poehnf","28590","Painel Instrumento Velocimetro Mitsubishi Asx 2012 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1qjj0bv7vs4w8y2ffunk","28643","Limitador Porta Traseira Direita Volkswagen Gol G3 1999","MLB194800","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1raw0bvbvs4w1aojvf6d","28632","Tampa Caixa Fusivel Volkswagen Gol G3 1999","MLB432458","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1s2e0bvfvs4wizyowpyb","28637","Bomba Reservatório Partida Frio Fiat Punto 1.6 2014","MLB270896","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1su10bvjvs4wpwcxigql","28627","Painel De Instrumento Toyota Corolla 2004 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1tln0bvnvs4wjvupjubw","28647","Fechadura Traseira Esquerda Volkswagen Gol G4 2007","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1ud60bvrvs4w3z8nu1j2","28616","Sensor Detonaçao Chevrolet Corsa 1.0 2005","MLB192761","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1v4i0bvvvs4wzriudsj3","28655","Maçaneta Interna Direita Fiat Uno 2002 Preto Dianteira","MLB458447","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1vw40bvzvs4wtyzctzkt","28619","Painel De Instrumento Peugeot 206 2004 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1wno0bw3vs4ws33ocyc1","28613","Sensor Map Chevrolet Celta Corsa Classic 1.0","MLB192362","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1xfc0bw7vs4whgr11jlz","28642","Puxador Apoio Braço Dianteiro Esquerdo Fiat Uno 2008 Preto","MLB31156","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1y6u0bwbvs4wxl8f4abc","28649","Painel De Instrumento Citroen C3 2008 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1z2e0bwfvs4w4fncaroe","28587","Painel Instrumentos Honda Civic 2011 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf1ztv0bwjvs4w2n995fou","28583","Painel Instrumentos Nissan Livina 2013 2014 2015 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf20l10bwnvs4wfho2gwes","28648","Guia Vidro Dianteira Esquerdo Ford Ka 2015 Preto","MLB191713","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf21cr0bwrvs4wb9bq7ojk","28601","Painel  Instrumentos Honda Civic G10 2019 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf256b0bxbvs4w6oykjg8d","28646","Suporte Maçaneta Externa Traseira Direita Chevrolet Prisma","MLB433573","yes","0","0","","",""
"cmnwf25xy0bxfvs4www5sq4w6","28654","Limitador Porta Traseira Direita Ford Ka 2018","MLB194800","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf26pe0bxjvs4w4x92njk3","28586","Painel Instrumentos Fiat Idea 2015 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf27gp0bxnvs4wwoji4u44","28656","Painel De Instrumento Renault Clio 2007 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf28820bxrvs4w55weaiv6","28653","Painel De Instrumento Honda Fit 2007 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf28zi0bxvvs4ww8xx78vl","28600","Painel De Instrumento Hyundai I30 2015 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf29qx0bxzvs4w6s8gwc7i","28592","Painel Instrumento Toyota Corolla 1.8 1.6 2009 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf2aie0by3vs4w2k22ek0u","28658","Painel De Instrumento Renault Clio 2011 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf2be10by7vs4wbbt6szjx","28595","Painel De Instrumento Chevrolet Captiva 2009 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf2c5f0bybvs4w0s6rv1g8","28664","Manivela Vidro Traseiro Esquerdo Chevrolet Celta 2002 Preto","MLB428984","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf2cwy0byfvs4w0h3j1ea7","28652","Chicote Porta Dianteira Esquerda Ford Ka 2019","MLB431130","no","3","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf2dob0byjvs4woe8rqrip","28596","Painel De Instrumento Nissan Tiida 2011 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf2eg20bynvs4wve15ck3w","28636","Bomba Partida Frio Chevrolet Sonic 1.0 2012","MLB47115","no","2","2","PART_NUMBER|FUEL_TYPE","missing_attribute|missing_attribute","Preencha o Part Number da peça antes de publicar. || Preencha o campo Tipo de combustível antes de publicar."
"cmnwf2f7f0byrvs4wowzdykgd","28598","Painel De Instrumento Peugeot 307 2008 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf2fyy0byvvs4wocqw4oyr","28603","Painel De Instrumento Chevrolet Onix 2020 Preto","MLB47089","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf2gqb0byzvs4wyw1pox6r","28633","Suporte Coxim Traseiro Câmbio Volkswagen Gol G2 G3","MLB194805","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf2hhx0bz3vs4wqsg1kynx","28609","Painel Instrumentos Jac J5 2015 Preto","MLB63548","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwf2i9n0bz7vs4wjgp6bae5","28635","Tampa Reservatorio Chevrolet Onix Prisma 2015","MLB193785","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
