itemId,account,category,strategy,catalogProductId,tierH,tierW,tierL,tierWg,catH,catW,catL,catWg,h,w,l,weightG,source,skipReason,title,status
"MLB5312499166","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Peugeot 207 Passion 2008 A 2011","error"
"MLB5312761804","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Chevrolet Agile 2011 A 2021","error"
"MLB5312826102","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Chevrolet Agile 2011 A 2021","ok"
"MLB5312814432","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Chevrolet Agile 2011 A 2021","ok"
"MLB5312594708","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Fiat Palio 2013","ok"
"MLB5312468332","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Honda Fit 2003 A 2007 ","ok"
"MLB5312565264","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Peugeot 207 Passion 2008 A 2011","ok"
"MLB3998525829","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Honda Fit 2009 A 2012","ok"
"MLB5312532528","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Honda Fit 2003 A 2007 ","error"
"MLB3998537917","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Honda Fit 2009 A 2012","ok"
"MLB3998661709","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Repeated user-product. Conflict id: MLBU3057536067 (item.user_product.repeated.conflict: User product was duplicated)","Painel Instrumentos Chevrolet Agile 2011 A 2021","error"
"MLB5312406526","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Fiat Palio 2011 ","ok"
"MLB3998661619","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Chevrolet Agile 2011 A 2021","ok"
"MLB3998576057","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Honda Fit 2009 A 2012","error"
"MLB5312447722","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Peugeot 207 Passion 2008 A 2011","error"
"MLB5312461844","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Peugeot 207 Passion 2008 A 2011","error"
"MLB5312518366","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Fiat Palio 2011 ","ok"
"MLB5312462204","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Peugeot 207 Passion 2008 A 2011","ok"
"MLB3998661135","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Chevrolet Agile 2011 A 2021","ok"
"MLB5312454742","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Honda Fit 2003 A 2007 ","error"
"MLB5312513460","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Peugeot 207 Passion 2008 A 2011","ok"
"MLB5312473384","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Peugeot 207 Passion 2008 A 2011","ok"
"MLB5312393586","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Fiat Palio 2011 ","ok"
"MLB3999516301","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Fiat Idea 2004 A 2010 ","error"
"MLB5314200864","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Hyundai I30 09/12","error"
"MLB5314172848","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Fiat Brava 1998 A 2008 ","error"
"MLB5314313280","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Ford Ka 2014 A 2020 ","error"
"MLB5313920648","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Honda City 2010 ","ok"
"MLB5314302190","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Fiat Brava 1998 A 2008 ","ok"
"MLB5314330346","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Hyundai I30 09/12","ok"
"MLB5314380322","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Fiat Brava 1998 A 2008 ","ok"
"MLB3998331467","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Fiat Palio 2011 ","error"
"MLB3998318601","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Fiat Palio 2011 ","error"
"MLB3998425523","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Fiat Palio 2013","error"
"MLB3998461735","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Honda Fit 2009 A 2012","error"
"MLB5314112390","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Honda City 2010 ","error"
"MLB5314208164","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Fiat Idea 2004 A 2010 ","ok"
"MLB3998400617","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Peugeot 207 Passion 2008 A 2011","ok"
"MLB3999562645","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Hyundai Hb20 2012 A 2017 ","error"
"MLB5314145420","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Ford Ka 2014 A 2020 ","ok"
"MLB5314187104","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Hyundai I30 09/12","error"
"MLB5315252916","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Honda Civic 2000","error"
"MLB3999441915","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Fiat Palio Uno Siena 1996 A 2000","error"
"MLB5314197488","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Ford Ka 2014 A 2020 ","ok"
"MLB5315360528","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Citroen C4 2009 ","error"
"MLB4000624139","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Ford Fusion 2007 A 2009 ","ok"
"MLB3999433313","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Hyundai Hb20 2012 A 2017 ","error"
"MLB5314973466","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Kia Sorento 2007 ","ok"
"MLB3999467623","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Fiat Palio Uno Siena 1996 A 2000","ok"
"MLB5314985250","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Nissan Tiida 2009 A 2012","error"
"MLB5315205308","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Citroen C3 2008","error"
"MLB3999456773","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Fiat Uno Mille 1997 A1999","error"
"MLB3999449215","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Hyundai Ix35 2010 A 2013 ","error"
"MLB5315241482","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Chevrolet Vectra 1995 ","ok"
"MLB4000660925","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Volkswagen Gol G5 2008 A 2011","error"
"MLB3999454137","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Fiat Palio Uno Siena 1996 A 2000","error"
"MLB3999433751","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Hyundai Hb20 2012 A 2017 ","error"
"MLB4000606949","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Renault Sandero 2018b","error"
"MLB3999505875","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Fiat Palio Uno Siena 1996 A 2000","ok"
"MLB3999435821","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Hyundai Ix35 2010 A 2013 ","error"
"MLB5315360848","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Citroen C4 2009 ","ok"
"MLB4005059425","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Toyota Corolla 2013","error"
"MLB4005335755","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Toyota Etios 2015","error"
"MLB5315231806","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Citroen C4 2009 ","ok"
"MLB5321737570","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Renault Logan 2011 A 2018 ","ok"
"MLB4005043889","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Fiat Palio 1995 A 2005 ","ok"
"MLB5320226396","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Renault Clio 2012 A 2016 ","error"
"MLB5320208516","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Nissan Livina 2010","ok"
"MLB5320078794","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Seat Ibiza 1999 A 2003 ","error"
"MLB5320081190","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Volkswagen Santana 1995 A 2000","ok"
"MLB4003073655","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Citroen Xsara 2998","ok"
"MLB4002876299","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Renault Logan 2007 A 2014 ","ok"
"MLB4005271869","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Renault Clio 2015","ok"
"MLB5320326444","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Ford New Fiesta 2013 A 2019 ","ok"
"MLB4004969727","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Toyota Corolla 2013","error"
"MLB5320338774","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Kia Cerato 2008 ","ok"
"MLB5320282200","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Citroen C3 2007 A 2014 ","ok"
"MLB4002877073","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","","Painel Instrumentos Toyota Corolla 2003 A 2008 ","ok"
"MLB5320435604","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Citroen Xsara 1999 A 2001 ","error"
"MLB4004981293","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Mercedes Classe A 1995 A 2005 ","error"
"MLB5318205522","JOTABÊ AUTOPEÇAS","MLB63548","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63548->MEDIUM_FLAT","Erro ao atualizar item: Request failed with status code 429","Painel Instrumentos Honda Crv 2009 A 2011","error"
